status_id,status_message,link_name,status_type,status_link,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angries,num_thankfuls,stress_score,topic,
26781952138_10155952039812139,b'Reactions?',b'Pak more dangerous than North Korea: Ex-US Senator',link,https://timesofindia.indiatimes.com/world/us/pakistan-more-dangerous-than-north-korea-ex-us-senator-larry-pressler/articleshow/61240350.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 15:30,2516,205,145,2079,109,18,305,2,3,0,0.467963387,world,us
26781952138_10155951536707139,"b'The advisors would suggest the government on the modalities, methods, and timing of the strategic disinvestment of Air India.'",b'Seven firms in race for Air India sale advisor',link,https://timesofindia.indiatimes.com/business/india-business/seven-firms-in-race-for-air-india-sale-advisor/articleshow/61245529.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 15:00,46,0,1,41,3,1,1,0,0,0,0.4,business,india-business
26781952138_10155951909262139,b'The backside will stun you!',"b""Welcome the 'Thong Jeans' - the latest WTF fashion craze""",link,https://timesofindia.indiatimes.com/life-style/fashion/buzz/will-you-try-the-thong-jeans/articleshow/61199402.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 14:30,1335,154,49,825,15,11,447,6,31,0,0.416666667,life-style,fashion
26781952138_10155951419587139,b'Many of the dozens of injured have extensive burns.',b'Inferno at Indonesia fireworks factory kills 47',link,https://timesofindia.indiatimes.com/world/south-asia/inferno-at-indonesia-fireworks-factory-kills-47/articleshow/61242675.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 14:00,62,0,7,46,5,0,1,9,1,0,-0.125,world,south-asia
26781952138_10155951812032139,"b'According to court records, Wesley Mathews previously told detectives his wife was sleeping when Sherin disappeared.'","b""Foster mom denies any involvement 3-year-old Indian-American girl's death""",link,https://timesofindia.indiatimes.com/nri/us-canada-news/sherin-case-indian-american-foster-mom-denies-any-involvement/articleshow/61234502.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 13:30,51,8,2,42,3,1,0,5,0,0,-0.111111111,nri,us-canada-news
26781952138_10155952020142139,b'Reactions?',"b""Banks should've been given more time to prepare for noteban: Ex-SBI chief""",link,https://timesofindia.indiatimes.com/business/india-business/banks-shouldve-been-given-more-time-to-prepare-for-noteban-ex-sbi-chief-arundhati-bhattacharya/articleshow/61249220.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 13:15,2635,290,273,2219,45,17,335,9,10,0,0.433894231,business,india-business
26781952138_10155951299112139,b'\xe2\x80\x8b#1 I puked on my partner',b'Seven people share their worst sex experience',link,https://timesofindia.indiatimes.com/life-style/relationships/%207-people-share-their-worst-sex-experience%20/photostory/61242823.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 13:00,1095,13,11,1035,9,1,48,0,2,0,0.458333333,life-style,relationships
26781952138_10155952017367139,b'Will the wedding bells ring?',b'What Rahul Gandhi said when asked about his marriage',link,https://timesofindia.indiatimes.com/india/jab-hogi-tab-hogi-rahul-says-marriage-will-happen-when-it-does/articleshow/61250406.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 12:53,406,74,3,328,11,6,60,1,0,0,0.448717949,india,jab-hogi-tab-hogi-rahul-says-marriage-will-happen-when-it-does
26781952138_10155951984142139,"b'China today said the world must appreciate Pakistan\'s ""positive efforts"" at tackling terrorism.'","b""Day after Tillerson rap, China backs Pakistan for 'positive efforts in tackling terror'""",link,https://timesofindia.indiatimes.com/world/china/day-after-tillerson-rap-china-backs-pakistan-for-positive-efforts-in-tackling-terror/articleshow/61250033.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 12:44,626,149,9,234,27,7,350,0,8,0,0.470663265,world,china
26781952138_10155951267757139,b'Bollywood addressed the problem way before the outrage.',b'Filmipop',link,https://www.filmipop.com/news/movies/bollywood/9-movies-that-talked-about-marital-rape-way-before-its-time/61218948/photostory/61219037?utm_source=facebook.com&utm_medium=referral,10/26/17 12:25,939,11,0,911,21,1,4,1,1,0,0.410714286,,
26781952138_10155951898847139,b'The next best thing to solving a problem is finding some humour in it.',"b""Gurgaon man's funny tweet scores him samosas from cab aggregator""",link,https://timesofindia.indiatimes.com/viral-news/gurgaon-mans-funny-tweet-scores-him-samosas-from-cab-aggregator/articleshow/61250863.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 12:20,3206,55,113,2321,46,6,829,1,3,0,0.492090395,viral-news,gurgaon-mans-funny-tweet-scores-him-samosas-from-cab-aggregator
26781952138_10155951887182139,"b""A 'Suhana Safar' with friends?""","b'Star kids Shanaya Kapoor, Ananya Pandey enjoy outing with BFF Suhana Khan & her family'",link,http://photogallery.indiatimes.com/celebs/celeb-themes/celebs-their-kids/articleshow/61249992.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 12:04,1551,16,3,1522,17,2,9,0,1,0,0.431034483,,
26781952138_10155951865652139,b'From fat to fit.',"b""Here's how this 'professional competitive eater' lost 40 kgs""",link,https://timesofindia.indiatimes.com/life-style/health-fitness/weight-loss/fat-buster-heres-how-this-professional-competitive-eater-lost-40-kgs/articleshow/61216308.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 11:58,1050,6,24,1003,22,20,5,0,0,0,0.287234043,life-style,health-fitness
26781952138_10155951863227139,"b'Jaishankar said SAARC is a ""jammed"" vehicle as ""one country"" (Pakistan) is not connected to others on the key issue of terrorism.'","b""SAARC is a 'jammed' vehicle, Foreign Secretary S Jaishankar says""",link,https://timesofindia.indiatimes.com/india/saarc-is-a-jammed-vehicle-foreign-secretary-s-jaishankar-says/articleshow/61247718.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 11:58,131,23,9,114,6,0,9,0,2,0,0.382352941,india,saarc-is-a-jammed-vehicle-foreign-secretary-s-jaishankar-says
26781952138_10155951801372139,b'All in the name of security.',b'Heading to the US? More hassles await you at airports from today',link,https://timesofindia.indiatimes.com/world/us/more-hassles-for-us-bound-flyers-from-today-all-you-need-to-know/articleshow/61239401.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 11:35,257,38,44,240,4,4,4,2,3,0,0.088235294,world,us
26781952138_10155951747437139,"b'While the election in Himachal Pradesh will be held on November 9, the first phase of polls in Gujarat will take place on December 9 and the second on December 14.'","b'Exit polls on Himachal, Gujarat elections only after December 14 evening: Election Commission'",link,https://timesofindia.indiatimes.com/india/exit-polls-on-himachal-gujarat-elections-only-after-december-14-evening-election-commission/articleshow/61246028.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 11:30,81,2,2,78,2,0,0,1,0,0,0.166666667,india,exit-polls-on-himachal-gujarat-elections-only-after-december-14-evening-election-commission
26781952138_10155950937172139,"b'Yes, we know MAGGI is unhealthy'",b'Always craving for Maggi? Try these ways to turn it into a healthy meal',link,http://recipes.timesofindia.com/articles/features/always-craving-for-maggi-turn-it-healthy-with-these-easy-cooking-hacks/photostory/59578495.cms?utm_source=facebook.com&utm_medium=referral&utm_campaign=TOI,10/26/17 11:30,360,7,44,353,6,1,0,0,0,0,0.428571429,,
26781952138_10155951263767139,b'Check out these interesting behind the scene pictures!',b'Filmipop',link,https://www.filmipop.com/photogallery/celebs/celeb-themes/the-reality-behind-how-bollywood-scenes-are-captured-on-camera/articleshow/61117239.cms?utm_source=facebook.com&utm_medium=referral,10/26/17 11:25,1011,2,0,985,12,0,13,0,1,0,0.461538462,,
26781952138_10155951756537139,b'Cum again?',"b""Science answers why can't men have multiple orgasms like women""",link,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/Can-men-have-multiple-orgasms-like-women/photostory/59488380.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 11:17,605,27,9,571,9,0,24,1,0,0,0.470588235,life-style,health-fitness
26781952138_10155951733927139,b'Abdul Karim Telgi who died of multi-organ failure today was sentenced to 30 years rigorous imprisonment by a court in January 2006.',b'Abdul Kareem Telgi: From a vegetable vendor to scam mastermind',link,https://timesofindia.indiatimes.com/india/abdul-kareem-telgi-from-a-vegetable-vendor-to-scam-mastermind/articleshow/61248188.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 11:07,117,9,6,103,0,1,8,1,4,0,0.107142857,india,abdul-kareem-telgi-from-a-vegetable-vendor-to-scam-mastermind
26781952138_10155951725922139,b'The film is based on women empowerment in Punjab.',"b""PICS: Stunning Deana Uppal all set to play a powerful role in her upcoming movie 'Hard Kaur'""",link,http://photogallery.indiatimes.com/celebs/bollywood/deana-uppal/articleshow/61248519.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 11:03,187,1,3,180,3,1,2,0,1,0,0.285714286,,
26781952138_10155951656227139,b'A damage control exercise?',"b'Swachh Bharat and more \xe2\x80\x94 Yogi visits Taj, calls it a gem'",link,https://timesofindia.indiatimes.com/city/agra/swachh-bharat-and-more-as-yogi-visits-taj-calls-it-a-gem/articleshow/61248653.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 10:44,363,99,12,256,15,3,85,0,4,0,0.448598131,city,agra
26781952138_10155950752837139,"b""Think of a pizza, and you just can't miss 'Oregano'""",b'5 Unbelievable Facts Associated With Oregano You Will Be Surprised To Know',link,http://recipes.timesofindia.com/articles/features/unbelievable-facts-associated-with-oregano/photostory/61200490.cms?utm_source=facebook.com&utm_medium=referral&utm_campaign=TOI,10/26/17 10:30,77,0,2,76,1,0,0,0,0,0,0.5,,
26781952138_10155951642497139,b'Campaigners say it puts vulnerable children at risk of abuse.',b'Death of toddler adopted from India prompts calls to end inter-country adoptions',link,https://timesofindia.indiatimes.com/india/death-of-toddler-adopted-from-india-prompts-calls-to-end-inter-country-adoptions/articleshow/61244989.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 10:28,322,14,14,236,4,1,0,48,33,0,-0.447674419,india,death-of-toddler-adopted-from-india-prompts-calls-to-end-inter-country-adoptions
26781952138_10155951613252139,b'Stories in Mocktale are works of fiction intended to bring a smile to your face. They bear no connection to events and characters in real life. \xf0\x9f\x98\x80',b'Humour | Yogi checks in on Facebook from Taj Mahal; Modi & others react',link,https://timesofindia.indiatimes.com/humour/mocktale/humour-yogi-checks-in-on-facebook-from-taj-mahal-modi-others-react/articleshow/61243921.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 10:21,637,20,20,431,9,1,193,0,3,0,0.483009709,humour,mocktale
26781952138_10155951530762139,"b'In an interview, Steve Smith says he was surprised at the turn of events after he was given out lbw in the 2nd Test in Bangalore\n\nVirat Kohli // Indian national cricket team'","b""Steve Smith dismisses Virat Kohli's DRS claims as 'rubbish'""",link,https://timesofindia.indiatimes.com/sports/cricket/steve-smith-dismisses-virat-kohlis-drs-claims-as-rubbish/articleshow/61246608.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 10:15,160,2,1,151,4,1,3,0,1,0,0.333333333,sports,cricket
26781952138_10155951552717139,b'Not so Incredible India?',b'Swiss couple chased and attacked in Fatehpur Sikri',link,https://timesofindia.indiatimes.com/india/swiss-couple-attacked-in-fatehpur-sikri-2-arrested-centre-up-govt-condemn-incident/articleshow/61248119.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 10:00,1832,346,128,817,8,10,25,280,692,0,-0.462561576,india,swiss-couple-attacked-in-fatehpur-sikri-2-arrested-centre-up-govt-condemn-incident
26781952138_10155951517192139,"b'""Xiaomi will launch a selfie-centric smartphone, it indeed could be the Redmi Note 5A smartphone.""\n\nWhat do you think?'",b'Xiaomi to launch new smartphone series on November 2',link,https://www.gadgetsnow.com/tech-news/xiaomi-to-launch-a-new-smartphone-series-on-november-2/articleshow/61242178.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 9:44,137,2,0,131,6,0,0,0,0,0,0.5,,
26781952138_10155951508042139,"b'Big goals, bigger hurdles.'",b'The grand plan of Saudi Arabia to move beyond oil',link,https://timesofindia.indiatimes.com/world/middle-east/saudi-arabias-grand-plan-to-move-beyond-oil-big-goals-bigger-hurdles/articleshow/61241809.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 9:40,846,33,17,796,20,4,25,1,0,0,0.44,world,middle-east
26781952138_10155951503107139,"b""It's Throwback Thursday!""","b'We totally forgot how these celebrities used to look, so we dug up some pictures'",link,http://photogallery.indiatimes.com/celebs/celeb-themes/celebs-then-and-now/articleshow/61191282.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 9:39,1086,8,6,1054,15,5,12,0,0,0,0.421875,,
26781952138_10155951464247139,"b""The state of 'affairs'""",b'Five people confess why they cheated on their partners',link,https://timesofindia.indiatimes.com/life-style/relationships/5-real-extra-marital-affair-confessions/real-extra-marital-affair-confessions/photostory/59771432.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 9:29,269,3,4,262,5,0,2,0,0,0,0.5,life-style,relationships
26781952138_10155951446142139,b'India had earlier objected to the CPEC and boycotted a high-profile Belt and Road Forum organised by China in May.',b'China wants India to should shed its reservations over Belt and Road Initiative and join it',link,https://timesofindia.indiatimes.com/world/china/india-should-shed-its-reservations-over-belt-and-road-initiative-and-join-it-china/articleshow/61247376.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 9:23,174,44,6,121,7,2,37,0,7,0,0.349056604,world,china
26781952138_10155951388702139,"b'Get over them, women.'",b'8 bra myths you need to stop believing',link,https://timesofindia.indiatimes.com/life-style/fashion/popular-bra-myths-busted/photostory/61238028.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 9:15,200,3,6,190,4,0,6,0,0,0,0.5,life-style,fashion
26781952138_10155951425747139,"b'Terming the economic downturn and rise in unemployment as a ""Modi-made disaster"", the Gandhi scion slammed the Centre for pretending ""everything was fine""\n\nBharatiya Janata Party (BJP) // Indian National Congress'","b""PM Modi has a 'very big chest, very small heart': Rahul Gandhi""",link,https://timesofindia.indiatimes.com/india/pm-modi-has-a-very-big-chest-very-small-heart-rahul-gandhi/articleshow/61246699.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 9:13,1426,341,89,1029,84,1,286,1,25,0,0.43324937,india,pm-modi-has-a-very-big-chest-very-small-heart-rahul-gandhi
26781952138_10155951373997139,b'#EXCLUSIVE\n\nBigg Boss 11 seems to be giving not just the inmates but also their family members an emotionally painful time.',"b""I broke down when I saw her cry so much, says Hina Khan's boyfriend Rocky""",link,https://timesofindia.indiatimes.com/tv/news/hindi/exclusive-bigg-boss-11-i-broke-down-when-i-saw-her-cry-so-much-says-hina-khans-boyfriend-rocky/articleshow/61245536.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 9:00,6759,154,16,6262,90,6,348,44,9,0,0.387323944,tv,news
26781952138_10155951382632139,b'Telgi was 56.',b'Fake stamp paper scam convict Abdul Karim Telgi dies',link,https://timesofindia.indiatimes.com/india/abdul-karim-telgi-kingpin-of-fake-stamp-paper-scam-dies/articleshow/61244235.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 8:53,428,25,29,362,16,5,35,8,2,0,0.310606061,india,abdul-karim-telgi-kingpin-of-fake-stamp-paper-scam-dies
26781952138_10155951360857139,b'No one is perfect.',"b""The 'biggest mistakes' of Bill Gates, Steve Jobs, Narayana Murthy and others""",link,https://www.gadgetsnow.com/slideshows/bill-gates-narayana-murthy-mark-zuckerberg-reveal-their-biggest-mistakes/photolist/61237700.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 8:45,236,4,40,229,4,0,3,0,0,0,0.5,,
26781952138_10155951329067139,b'Reactions?',b'Bachelors have a bright future in BJP: Chattisgarh minister',link,https://timesofindia.indiatimes.com/india/bachelors-have-a-bright-future-in-bjp-chattisgarh-minister/articleshow/61242104.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 8:32,195,49,5,108,13,2,72,0,0,0,0.488505747,india,bachelors-have-a-bright-future-in-bjp-chattisgarh-minister
26781952138_10155950724347139,b'Bengali food is pure delight!',b'10 Authentic Bengali Recipes That You Must Try!',link,http://recipes.timesofindia.com/articles/features/10-best-bengali-recipes/pure-delight/photostory/59268557.cms?utm_source=facebook.com&utm_medium=referral&utm_campaign=TOI,10/26/17 8:30,1419,151,208,1231,167,9,10,1,1,0,0.465425532,,
26781952138_10155951300897139,b'How will Virat Kohli respond now?',b'The Times of India | Sports',link,https://timesofindia.indiatimes.com/sports/cricket/steve-smith-dismisses-virat-kohlis-drs-claims-as-rubbish/articleshow/61246608.cms?utm_source=facebook&utm_medium=referral&utm_campaign=TOISports,10/26/17 8:19,153,2,0,131,4,0,15,0,3,0,0.363636364,sports,cricket
26781952138_10155951289592139,"b'Women, take note.'","b""8 things your gynae doesn't tell you but wants to""",link,https://timesofindia.indiatimes.com/life-style/health-fitness/8-things-your-gynae-doesnt-tell-you-but-wants-to/photostory/61002781.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 8:13,588,5,20,579,6,0,3,0,0,0,0.5,life-style,health-fitness
26781952138_10155951285792139,b'\xe2\x80\xaaKamal Haasan all set for a political move!',"b'Kamal Haasan asks fans to ""get ready""; hints at political launch!'",link,http://www.bombaytimes.com/celebs/kamal-haasan-asks-fans-to-get-ready-hints-at-political-launch/articleshow/61238898.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 8:11,106,36,2,81,10,1,14,0,0,0,0.48,,
26781952138_10155951283392139,b'5 per cent quota hike will apply to Gujjars and four other communities that were earlier grouped as the special backward classes',b'Rajasthan Assembly passes bill raising OBC quota to 26%',link,https://timesofindia.indiatimes.com/india/rajasthan-assembly-passes-bill-raising-obc-quota-to-26/articleshow/61244845.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 8:10,468,105,31,236,8,4,46,6,168,0,-0.25862069,india,rajasthan-assembly-passes-bill-raising-obc-quota-to-26
26781952138_10155951280077139,"b""\xe2\x80\xaaDeepika's #Ghoomar praised by social media users""","b""Social media showers praises on Deepika Padukone's 'Ghoomar'!""",link,http://www.bombaytimes.com/celebs/social-media-showers-praises-on-deepika-padukones-ghoomar/articleshow/61240404.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 8:08,1910,6,5,1822,72,7,8,0,1,0,0.448863636,,
26781952138_10155951275482139,b'\xe2\x80\xaaMemorable moments from #JabWeMet',"b""10 most memorable moments from 'Jab We Met' :::Misskyra""",link,http://www.misskyra.com/celebs/10-most-memorable-moments-from-jab-we-met/photostory/61238637.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 8:05,232,11,5,211,20,0,1,0,0,0,0.5,,
26781952138_10155951272547139,b'\xe2\x80\xaaBollywood actresses will inspire you with their airport looks',b'Here are 8 beauties to show you how to style your basic jeans to achieve a rad airport look :::Misskyra',link,http://www.misskyra.com/fashion/here-are-8-beauties-to-show-you-how-to-style-your-basic-jeans-to-achieve-a-rad-airport-look/Sonam-Kapoor/photostory/61221941.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 8:04,168,4,0,165,1,1,1,0,0,0,0.333333333,,
26781952138_10155951266792139,b'\xe2\x80\xaaAkshay Kumar praises Rajinikanth',"b'Akshay Kumar at \'2.0\' press launch: ""It has been an honour to get beaten up by Rajnikanth!""'",link,http://www.bombaytimes.com/celebs/akshay-kumar-speaks-about-rajinikanth-at-2-0-press-launch-in-dubai/articleshow/61241805.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 8:01,1154,4,2,1106,27,3,18,0,0,0,0.46875,,
26781952138_10155951262712139,b'Brokers need to submit number of active clients and that of clients who have submitted Aadhaar numbers.',"b""BSE asks brokers for update on clients' Aadhaar numbers""",link,https://timesofindia.indiatimes.com/business/india-business/money-laundering-bse-asks-brokers-for-update-on-clients-aadhaar-numbers/articleshow/61238130.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 7:59,27,2,1,24,3,0,0,0,0,0,0.5,business,india-business
26781952138_10155951209822139,b'Spotted: SRK-Gauri return with kids Suhana-AbRam from wedding anniversary escapade',"b""Spotted: SRK-Gauri return with kids Suhana-AbRam from wedding anniversary escapade - Shah Rukh and Gauri Khan's love story | The Times of India""",link,https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/spotted-srk-gauri-return-with-kids-suhana-abram-from-wedding-anniversary-escapade/photostory/61244661.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 7:32,1269,9,3,1244,22,2,1,0,0,0,0.46,entertainment,hindi
26781952138_10155951188352139,"b""'Will tell all on November 7'""",b'Is Kamal Haasan hinting at taking political plunge?',link,https://timesofindia.indiatimes.com/india/will-tell-all-on-nov-7-kamal-haasan-hints-at-taking-political-plunge/articleshow/61239544.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 7:32,39,7,0,37,1,0,1,0,0,0,0.5,india,will-tell-all-on-nov-7-kamal-haasan-hints-at-taking-political-plunge
26781952138_10155951205197139,b'A memorable birthday for Kartik!',b'Mohsin Khan is having a gala birthday with girlfriend Shivangi Joshi. See the pictures',link,https://timesofindia.indiatimes.com/tv/news/hindi/Yeh-Rishta-Kya-Kehlata-Hais-Mohsin-Khan-rings-in-birthday-with-girlfriend-Shivangi-Joshi/photostory/61242569.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 7:30,6555,39,4,6415,88,8,34,1,9,0,0.4,tv,news
26781952138_10155951172802139,b'The brand value amounts to USD 14.5 million.',b'This Indian cricketer has a higher brand value than that of Lionel Messi',link,https://timesofindia.indiatimes.com/sports/off-the-field/virat-kohlis-brand-value-higher-than-that-of-lionel-messi/articleshow/61242833.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 7:12,661,29,12,616,13,6,23,2,1,0,0.366666667,sports,off-the-field
26781952138_10155951167282139,b'Reactions?',"b""'Casteist' people objected to my Agra visit: UP CM Yogi Adityanath""",link,https://timesofindia.indiatimes.com/city/agra/casteist-people-objected-to-my-agra-visit-up-cm/articleshow/61241936.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 7:09,328,59,7,226,18,1,78,0,5,0,0.446078431,city,agra
26781952138_10155951153282139,"b'With the recent #MeToo campaign taking over our social media feeds, still fresh in our minds, the list serves as a caveat to women.'","b""Online 'naming and shaming' alleged sexual harassers in Indian academic circle sparks row""",link,https://timesofindia.indiatimes.com/viral-news/online-naming-and-shaming-alleged-sexual-harassers-in-indian-academic-circle-sparks-row/articleshow/61242305.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 7:02,54,7,2,50,3,0,1,0,0,0,0.5,viral-news,online-naming-and-shaming-alleged-sexual-harassers-in-indian-academic-circle-sparks-row
26781952138_10155951118037139,b'\xe2\x80\xaaArbaaz Khan reveals details of #Dabangg3',"b""Arbaaz Khan opens up with details about Salman Khan's 'Dabangg 3'""",link,http://www.misskyra.com/celebs/arbaaz-khan-salman-khan-dabangg-3-bollywood/articleshow/61242307.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI,10/26/17 6:51,243,2,1,238,2,1,1,0,1,0,0.2,,
26781952138_10155950876507139,b'The applicant pleaded that a separate column for the transgender community be included in the form',b'Kerala HC asks transgender aspirant to apply as female for KPSC posts',link,https://timesofindia.indiatimes.com/city/kochi/kerala-hc-asks-transgender-aspirant-to-apply-as-female-for-kpsc-posts/articleshow/61240771.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 6:00,93,3,1,85,5,0,1,0,2,0,0.25,city,kochi
26781952138_10155950945472139,b'Will he finally take the plunge?',"b""'Will tell all on Nov 7': Kamal to enter politics?""",link,https://timesofindia.indiatimes.com/india/will-tell-all-on-nov-7-kamal-haasan-hints-at-taking-political-plunge/articleshow/61239544.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 5:54,75,12,3,68,3,0,4,0,0,0,0.5,india,will-tell-all-on-nov-7-kamal-haasan-hints-at-taking-political-plunge
26781952138_10155950926037139,"b""Here is Bigg Boss 11's latest preview!""","b'Contestants target Hina Khan, Dhinchak Pooja goes to jail'",link,https://timesofindia.indiatimes.com/tv/news/hindi/bigg-boss-11-preview-october-26-2017-contestants-target-hina-khan-dhinchak-pooja-goes-to-jail/articleshow/61241340.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 5:41,1452,16,8,1375,10,0,65,1,1,0,0.474025974,tv,news
26781952138_10155950895562139,b'Yogi swept a parking area outside Taj in a bid to promote the Swachh Bharat mission.',b'Swachh Bharat and more as UP CM Yogi Adityanath visits Taj Mahal',link,https://timesofindia.indiatimes.com/india/swachh-bharat-and-more-as-up-cm-yogi-adityanath-visits-taj-mahal/articleshow/61240916.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 5:40,169,66,5,129,11,1,25,0,3,0,0.4125,india,swachh-bharat-and-more-as-up-cm-yogi-adityanath-visits-taj-mahal
26781952138_10155950858527139,"b'Nearly one-fifth of all North Korean internet activity, observed between April 1 and July 6 2017, involved India'",b'North Korean cyber attackers likely engaged in malicious activities in India: Study',link,https://timesofindia.indiatimes.com/business/india-business/north-korean-cyber-attackers-likely-engaged-in-malicious-activities-in-india-study/articleshow/61237019.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 5:30,68,5,7,53,4,0,2,0,9,0,-0.1,business,india-business
26781952138_10155950883512139,b'A BJP loss in Gujarat will give the opposition a serious boost.',"b""Gujarat polls: Stakes can't get higher than this for Modi""",link,https://timesofindia.indiatimes.com/india/stakes-cant-get-higher-than-this-for-modi/articleshow/61231165.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 5:17,631,126,11,522,34,1,70,4,0,0,0.458715596,india,stakes-cant-get-higher-than-this-for-modi
26781952138_10155950699707139,b'Fast track to diabetes?',b'40% of Class III-V kids prefer junk food',link,https://timesofindia.indiatimes.com/city/delhi/fast-track-to-diabetes-40-of-class-iii-v-kids-prefer-junk-food/articleshow/61231176.cms?utm_source=facebook.com&utm_medium=social&utm_campaign=TOI&utm_content=om-bm,10/26/17 5:00,60,2,4,52,3,0,3,2,0,0,0.25,city,delhi
